"","RegionID","YearBuilt","LU_desc","CountStructures"
"478","180286","1964","SINGLE FAMILY RESIDENTIAL",10
"479","180286","2010","SINGLE FAMILY RESIDENTIAL",10
"480","180317","1990","SFR CONST(SFR)",10
"481","180317","1996","SFR CONST(SFR)",10
"482","181226","1969","SFR CONST(SFR)",10
"483","182081","1952","SINGLE FAMILY RESIDENTIAL",10
"484","182101","1953","SFR CONST(SFR)",10
"485","182101","1965","SFR CONST(SFR)",10
"486","182101","1967","SFR CONST(SFR)",10
"487","182101","1968","SFR CONST(SFR)",10
"488","182408","1984","MOBILE HOME",10
"489","182408","1988","CONDOMINIUM (OFFICE)",10
"490","182683","0","0",10
"491","182683","1966","SFR CONST(SFR)",10
"492","183052","1974","SINGLE FAMILY RESIDENTIAL",10
"493","210150","1991","SFR CONST(SFR)",10
"494","262965","2003","SFR CONST(PATIOHM)",10
"495","267139","1965","SFR CONST(SFR)",10
"496","762636","1927","SFR CONST(SFR)",10
"497","762636","1941","SFR CONST(SFR)",10
"498","762636","1995","MFR CONST(DUPLEX/TRIPLEX)",10
"499","180286","1969","SINGLE FAMILY RESIDENTIAL",9
"500","180286","2005","CONDOMINIUM (OFFICE)",9
"501","181226","1970","SFR CONST(SFR)",9
"502","181399","1963","SFR CONST(SFR)",9
"503","181399","1964","SFR CONST(SFR)",9
"504","181578","1954","SFR CONST(SFR)",9
"505","182101","1951","SFR CONST(SFR)",9
"506","182101","1959","SFR CONST(SFR)",9
"507","182101","1970","SFR CONST(SFR)",9
"508","182287","0","RES - MFG HOME AS REAL PROP",9
"509","182287","2009","RESIDENTIAL - ONE FAMILY UNIT",9
"510","182408","0","OWNERS ASSOCIATION COMMON AREA",9
"511","182408","1982","SINGLE FAMILY RESIDENTIAL",9
"512","182408","1998","SINGLE FAMILY RESIDENTIAL",9
"513","182408","2011","SINGLE FAMILY RESIDENTIAL",9
"514","182683","1968","SFR CONST(SFR)",9
"515","182683","1980","SFR CONST(SFR)",9
"516","182683","1983","SFR CONST(SFR)",9
"517","183052","2000","TOWNHOUSE",9
"518","184182","1950","SINGLE FAMILY RESIDENTIAL",9
"519","184182","1960","SINGLE FAMILY RESIDENTIAL",9
"520","184182","1988","SINGLE FAMILY RESIDENTIAL",9
"521","184182","1997","SINGLE FAMILY ATT CONDO",9
"522","210150","1981","MFR CONST(TWNHSEAPT)",9
"523","210150","1988","SFR CONST(SFR)",9
"524","210150","1992","SFR CONST(SFR)",9
"525","262965","2002","SFR CONST(PATIOHM)",9
"526","262965","2014","SFR CONST(SFR)",9
"527","762636","1937","SFR CONST(SFR)",9
"528","762636","1954","SFR CONST(SFR)",9
"529","180286","1962","SINGLE FAMILY RESIDENTIAL",8
"530","180317","1991","SFR CONST(SFR)",8
"531","180317","2011","SFR CONST(SFR)",8
"532","180317","2013","SFR CONST(SFR)",8
"533","180317","2014","SFR CONST(SFR)",8
"534","180317","2015","SFR CONST(SFR)",8
"535","181226","1958","SFR CONST(SFR)",8
"536","181226","1959","SFR CONST(SFR)",8
"537","181226","1960","SFR CONST(SFR)",8
"538","181399","1953","SFR CONST(SFR)",8
"539","181578","1951","SFR CONST(SFR)",8
"540","182081","1950","SINGLE FAMILY RESIDENTIAL",8
"541","182101","1946","SFR CONST(SFR)",8
"542","182101","1957","SFR CONST(SFR)",8
"543","182408","1972","2 FAMILY RES",8
"544","182408","1985","OFFICE WAREHOUSE",8
"545","182408","1991","OFFICE WAREHOUSE",8
"546","182408","2002","SINGLE FAMILY RESIDENTIAL",8
"547","182418","1999","SINGLE FAMILY RESIDENTIAL",8
"548","182418","2001","SINGLE FAMILY RESIDENTIAL",8
"549","182683","1985","SFR CONST(SFR)",8
"550","182683","2001","SFR CONST(SFR)",8
"551","183052","1975","SINGLE FAMILY RESIDENTIAL",8
"552","183052","1976","SINGLE FAMILY RESIDENTIAL",8
"553","183052","1998","TOWNHOUSE",8
"554","183256","0","UTILITIES",8
"555","184182","1984","SINGLE FAMILY RESIDENTIAL",8
"556","184182","2000","CONDOMINIUM (RESIDENTIAL)",8
"557","210150","1968","SFR CONST(SFR)",8
"558","210150","1994","SFR CONST(SFR)",8
"559","210150","1997","MFR CONST(COND/TWN/DUP SFR)",8
"560","210150","1998","SFR CONST(SFR)",8
"561","762635","1975","SFR CONST(SFR)",8
"562","762635","1985","SFR CONST(SFR)",8
"563","762636","1929","SFR CONST(SFR)",8
"564","762636","1936","SFR CONST(SFR)",8
"565","762636","1958","SFR CONST(SFR)",8
"566","762636","1960","SFR CONST(SFR)",8
"567","762636","1963","MFR CONST(DUPLEX/TRIPLEX)",8
"568","762636","1966","MFR CONST(DUPLEX/TRIPLEX)",8
"569","180286","0","CONDOMINIUM (RESIDENTIAL)",7
"570","180941","1955","SFR CONST(SFR)",7
"571","180941","1958","SFR CONST(SFR)",7
"572","180941","1964","SFR CONST(SFR)",7
"573","180941","1968","SFR CONST(SFR)",7
"574","181399","1954","SFR CONST(SFR)",7
"575","181578","1956","SFR CONST(SFR)",7
"576","182081","1938","SINGLE FAMILY RESIDENTIAL",7
"577","182101","1955","SFR CONST(SFR)",7
"578","182101","1997","SFR CONST(SFR)",7
"579","182287","0","REC-EXEMPT USE/OWN BY POA/HOA",7
"580","182287","0","SERV-GOVERNMENT OWNED, EXEMPT",7
"581","182287","1930","RESIDENTIAL - ONE FAMILY UNIT",7
"582","182287","1935","RESIDENTIAL - ONE FAMILY UNIT",7
"583","182287","1944","RESIDENTIAL - ONE FAMILY UNIT",7
"584","182408","1950","SINGLE FAMILY RESIDENTIAL",7
"585","182408","1960","SINGLE FAMILY RESIDENTIAL",7
"586","182408","1986","OFFICE WAREHOUSE",7
"587","182408","1987","OFFICE WAREHOUSE",7
"588","182408","1999","OFFICE WAREHOUSE",7
"589","182408","2008","SINGLE FAMILY RESIDENTIAL",7
"590","182418","1975","SINGLE FAMILY RESIDENTIAL",7
"591","182418","1978","SINGLE FAMILY RESIDENTIAL",7
"592","182418","2002","SINGLE FAMILY RESIDENTIAL",7
"593","182683","1969","SFR CONST(SFR)",7
"594","182683","1972","SFR CONST(SFR)",7
"595","182683","1975","SFR CONST(SFR)",7
"596","182683","1981","SFR CONST(SFR)",7
"597","182683","1986","SFR CONST(SFR)",7
"598","182683","2002","SFR CONST(SFR)",7
"599","183052","0","MOBILE HOME",7
"600","183052","1961","SINGLE FAMILY RESIDENTIAL",7
"601","183052","1970","SINGLE FAMILY RESIDENTIAL",7
"602","183256","1962","SINGLE FAMILY RESIDENTIAL",7
"603","183256","1965","SINGLE FAMILY RESIDENTIAL",7
"604","184182","0","OTHER RESIDENTIAL",7
"605","184182","1982","SINGLE FAMILY RESIDENTIAL",7
"606","184182","1986","SINGLE FAMILY RESIDENTIAL",7
"607","184182","1993","2 FAMILY RES",7
"608","210150","1969","SFR CONST(SFR)",7
"609","210150","1990","SFR CONST(SFR)",7
"610","210150","1996","SFR CONST(SFR)",7
"611","262965","1997","SFR CONST(SFR)",7
"612","262965","1998","SFR CONST(SFR)",7
"613","262965","2001","SFR CONST(SFR)",7
"614","262965","2003","SFR CONST(SFR)",7
"615","262965","2004","SFR CONST(SFR)",7
"616","267139","1953","SFR CONST(SFR)",7
"617","267139","1954","SFR CONST(SFR)",7
"618","267139","1963","SFR CONST(SFR)",7
"619","267809","1997","SFR CONST(SFR)",7
"620","267809","2006","SFR CONST(SFR)",7
"621","267809","2007","SFR CONST(SFR)",7
"622","762635","1977","SFR CONST(SFR)",7
"623","762636","1938","SFR CONST(SFR)",7
"624","762636","1946","SFR CONST(SFR)",7
"625","762636","1957","MFR CONST(DUPLEX/TRIPLEX)",7
"626","180286","1971","SINGLE FAMILY RESIDENTIAL",6
"627","180317","1995","SFR CONST(SFR)",6
"628","180317","2000","SFR CONST(SFR)",6
"629","181226","1971","SFR CONST(SFR)",6
"630","181226","1972","SFR CONST(SFR)",6
"631","181399","1950","SFR CONST(SFR)",6
"632","181578","1962","SFR CONST(SFR)",6
"633","181578","1963","SFR CONST(SFR)",6
"634","182081","1945","SINGLE FAMILY RESIDENTIAL",6
"635","182081","1957","SINGLE FAMILY RESIDENTIAL",6
"636","182081","1958","SINGLE FAMILY RESIDENTIAL",6
"637","182101","1949","SFR CONST(SFR)",6
"638","182101","1952","SFR CONST(SFR)",6
"639","182101","1956","SFR CONST(SFR)",6
"640","182101","1966","SFR CONST(SFR)",6
"641","182101","1976","SFR CONST(SFR)",6
"642","182287","0","COMM-AUTOMOTIVE SERVICE/REPAIR",6
"643","182287","0","USE VALUE-USE AS QUAL AGRICULTURE",6
"644","182287","1920","RESIDENTIAL - ONE FAMILY UNIT",6
"645","182287","1946","RESIDENTIAL - ONE FAMILY UNIT",6
"646","182287","1966","RESIDENTIAL - ONE FAMILY UNIT",6
"647","182287","1970","RES - MFG HOME AS REAL PROP",6
"648","182287","1970","RES - PERSONAL PROP MFG HOME",6
"649","182287","1987","RES - MFG HOME AS REAL PROP",6
"650","182287","1992","RES - MFG HOME AS REAL PROP",6
"651","182287","1997","RES - MFG HOME AS REAL PROP",6
"652","182408","1958","SINGLE FAMILY RESIDENTIAL",6
"653","182408","1983","SINGLE FAMILY RESIDENTIAL",6
"654","182408","1996","OFFICE WAREHOUSE",6
"655","182408","1999","CONDOMINIUM (OFFICE)",6
"656","182408","2006","CONDOMINIUM (OFFICE)",6
"657","182418","1950","SINGLE FAMILY RESIDENTIAL",6
"658","182418","1962","SINGLE FAMILY RESIDENTIAL",6
"659","182418","1985","SINGLE FAMILY RESIDENTIAL",6
"660","182418","1987","SINGLE FAMILY RESIDENTIAL",6
"661","182418","1996","SINGLE FAMILY RESIDENTIAL",6
"662","182418","1997","SINGLE FAMILY RESIDENTIAL",6
"663","182683","1962","SFR CONST(SFR)",6
"664","182683","1989","SFR CONST(SFR)",6
"665","182683","1993","OFF CONST(OFCCONDO)",6
"666","182683","2014","SFR CONST(SFR)",6
"667","182683","2015","SFR CONST(SFR)",6
"668","183052","1967","SINGLE FAMILY RESIDENTIAL",6
"669","183052","2001","TOWNHOUSE",6
"670","183256","0","SINGLE FAMILY RESIDENTIAL",6
"671","183256","1940","SINGLE FAMILY RESIDENTIAL",6
"672","183256","1952","SINGLE FAMILY RESIDENTIAL",6
"673","184182","0","MOBILE HOME",6
"674","184182","0","MOBILE HOME PARK",6
"675","184182","1940","SINGLE FAMILY RESIDENTIAL",6
"676","184182","1958","SINGLE FAMILY RESIDENTIAL",6
"677","184182","1983","2 FAMILY RES",6
"678","184182","1983","SINGLE FAMILY RESIDENTIAL",6
"679","184182","1994","2 FAMILY RES",6
"680","184182","1995","2 FAMILY RES",6
"681","184182","2007","3+ FAMILY RESIDENTIAL",6
"682","210150","1974","SFR CONST(SFR)",6
"683","210150","1995","SFR CONST(SFR)",6
"684","262965","2000","SFR CONST(PATIOHM)",6
"685","262965","2005","SFR CONST(PATIOHM)",6
"686","267809","2001","SFR CONST(SFR)",6
"687","762635","1965","SFR CONST(SFR)",6
"688","762636","1915","SFR CONST(SFR)",6
"689","762636","1920","SFR CONST(SFR)",6
"690","762636","1928","SFR CONST(SFR)",6
"691","762636","1933","SFR CONST(SFR)",6
"692","762636","1945","MFR CONST(DUPLEX/TRIPLEX)",6
"693","762636","1959","SFR CONST(SFR)",6
"694","762636","1964","MFR CONST(DUPLEX/TRIPLEX)",6
"695","762636","1965","SFR CONST(SFR)",6
"696","762636","1984","MFR CONST(COND/TWN/DUP SFR)",6
"697","180286","0","SINGLE FAMILY RESIDENTIAL",5
"698","180286","1968","SINGLE FAMILY RESIDENTIAL",5
"699","180317","1989","SFR CONST(SFR)",5
"700","180317","2001","SFR CONST(SFR)",5
"701","180941","1966","SFR CONST(SFR)",5
"702","180941","1967","SFR CONST(SFR)",5
"703","181226","1957","SFR CONST(SFR)",5
"704","181399","1965","SFR CONST(SFR)",5
"705","181578","1960","SFR CONST(SFR)",5
"706","182081","1953","SINGLE FAMILY RESIDENTIAL",5
"707","182081","1959","SINGLE FAMILY RESIDENTIAL",5
"708","182101","1945","SFR CONST(SFR)",5
"709","182101","1958","SFR CONST(SFR)",5
"710","182101","1961","SFR CONST(SFR)",5
"711","182287","0","AG-MKT AC W/NO CROPS, FOREST",5
"712","182287","0","COMM-STORAGE UNITS/MINI & MAXI",5
"713","182287","1900","RESIDENTIAL - ONE FAMILY UNIT",5
"714","182287","1925","RESIDENTIAL - ONE FAMILY UNIT",5
"715","182287","1962","RESIDENTIAL - ONE FAMILY UNIT",5
"716","182287","1994","RES - MFG HOME AS REAL PROP",5
"717","182287","1998","RES - MFG HOME AS REAL PROP",5
"718","182287","2000","COMM-GENERAL COMMERCIAL USE",5
"719","182408","1963","SINGLE FAMILY RESIDENTIAL",5
"720","182408","1979","MOBILE HOME",5
"721","182408","1989","OFFICE WAREHOUSE",5
"722","182408","1990","OFFICE WAREHOUSE",5
"723","182408","2000","OFFICE WAREHOUSE",5
"724","182408","2001","OFFICE WAREHOUSE",5
"725","182408","2002","MOBILE HOME",5
"726","182408","2005","SINGLE FAMILY RESIDENTIAL",5
"727","182418","2010","SINGLE FAMILY RESIDENTIAL",5
"728","182683","1961","SFR CONST(SFR)",5
"729","182683","1984","SFR CONST(SFR)",5
"730","182683","1991","SFR CONST(SFR)",5
"731","182683","2008","SFR CONST(SFR)",5
"732","183052","1965","SINGLE FAMILY RESIDENTIAL",5
"733","183052","1968","SINGLE FAMILY RESIDENTIAL",5
"734","183256","1961","SINGLE FAMILY RESIDENTIAL",5
"735","183256","1967","SINGLE FAMILY RESIDENTIAL",5
"736","184182","1998","TOWNHOUSE",5
"737","184182","2007","OFFICE BUILDING LOW RISE < 5",5
"738","210150","1962","SFR CONST(SFR)",5
"739","210150","1977","SFR CONST(SFR)",5
"740","262965","1996","SFR CONST(SFR)",5
"741","262965","2013","SFR CONST(SFR)",5
"742","262965","2015","SFR CONST(SFR)",5
"743","267809","1998","SFR CONST(SFR)",5
"744","762635","1972","SFR CONST(SFR)",5
"745","762635","1978","SFR CONST(SFR)",5
"746","762635","1984","SFR CONST(SFR)",5
"747","762636","1925","MFR CONST(DUPLEX/TRIPLEX)",5
"748","762636","1930","MFR CONST(DUPLEX/TRIPLEX)",5
"749","762636","1935","MFR CONST(DUPLEX/TRIPLEX)",5
"750","762636","1950","MFR CONST(DUPLEX/TRIPLEX)",5
"751","762636","1995","MFR CONST(COND/TWN/DUP SFR)",5
"752","762636","1996","MFR CONST(COND/TWN/DUP SFR)",5
"753","180286","2001","CONDOMINIUM (OFFICE)",4
"754","180941","1959","SFR CONST(SFR)",4
"755","180941","1963","SFR CONST(SFR)",4
"756","180941","1969","SFR CONST(SFR)",4
"757","180941","1976","SFR CONST(SFR)",4
"758","181226","1967","SFR CONST(SFR)",4
"759","181399","1956","SFR CONST(SFRS/L)",4
"760","181399","1967","SFR CONST(SFR)",4
"761","181578","1950","SFR CONST(SFR)",4
"762","181578","1959","SFR CONST(SFR)",4
"763","182081","1954","SINGLE FAMILY RESIDENTIAL",4
"764","182101","1963","SFR CONST(SFR)",4
"765","182101","1975","SFR CONST(SFR)",4
"766","182101","1983","MFR CONST(GARDENAPT)",4
"767","182101","1999","SFR CONST(SFR)",4
"768","182287","0","COMM-VETERINARIAN CLINIC/KENNEL",4
"769","182287","0","SERV-FRATERNAL/CIVIC, EXEMPT",4
"770","182287","0","SERV-PRIVATELY OWNED ROADS/STR",4
"771","182287","0","UTIL-GOVERNMENT OWNED, EXEMPT",4
"772","182287","0","UTIL-PRIVATE, CELL TOWER/WATER",4
"773","182287","1972","COMM-GENERAL COMMERCIAL USE",4
"774","182287","1975","RES - MFG HOME AS REAL PROP",4
"775","182287","1978","COMM-GENERAL COMMERCIAL USE",4
"776","182287","1985","RES - MFG HOME AS REAL PROP",4
"777","182287","1990","RES - MFG HOME AS REAL PROP",4
"778","182287","2003","RES - MFG HOME AS REAL PROP",4
"779","182408","0","RELIGIOUS ACTIVITIES (CHURCHES)",4
"780","182408","1930","SINGLE FAMILY RESIDENTIAL",4
"781","182408","1959","SINGLE FAMILY RESIDENTIAL",4
"782","182408","1973","MOBILE HOME",4
"783","182408","1977","MOBILE HOME",4
"784","182408","1980","MOBILE HOME",4
"785","182408","1992","OFFICE WAREHOUSE",4
"786","182408","2002","OFFICE WAREHOUSE",4
"787","182408","2004","SINGLE FAMILY RESIDENTIAL",4
"788","182418","1960","SINGLE FAMILY RESIDENTIAL",4
"789","182418","1968","SINGLE FAMILY RESIDENTIAL",4
"790","182418","1976","SINGLE FAMILY RESIDENTIAL",4
"791","182418","1981","SINGLE FAMILY RESIDENTIAL",4
"792","182418","1995","SINGLE FAMILY RESIDENTIAL",4
"793","182683","1970","SFR CONST(SFR)",4
"794","182683","1982","SFR CONST(SFR)",4
"795","182683","1988","SFR CONST(SFR)",4
"796","182683","2003","SFR CONST(SFR)",4
"797","183052","1966","SINGLE FAMILY RESIDENTIAL",4
"798","183052","1978","SINGLE FAMILY RESIDENTIAL",4
"799","183256","1936","SINGLE FAMILY RESIDENTIAL",4
"800","183256","1948","SINGLE FAMILY RESIDENTIAL",4
"801","183256","1953","SINGLE FAMILY RESIDENTIAL",4
"802","183256","1958","SINGLE FAMILY RESIDENTIAL",4
"803","183256","1985","MOBILE HOME",4
"804","183256","2000","TOWNHOUSE",4
"805","184182","1966","SINGLE FAMILY RESIDENTIAL",4
"806","184182","1969","SINGLE FAMILY RESIDENTIAL",4
"807","184182","1999","STRIP RETAIL CENTER",4
"808","184182","2004","2 FAMILY RES",4
"809","184182","2008","3+ FAMILY RESIDENTIAL",4
"810","210150","1967","SFR CONST(SFR)",4
"811","262965","1998","SFR CONST(PATIOHM)",4
"812","262965","2006","SFR CONST(PATIOHM)",4
"813","262965","2009","SFR CONST(SFR)",4
"814","262965","2016","SFR CONST(SFR)",4
"815","267139","1980","SFR CONST(SFR)",4
"816","267809","1993","SFR CONST(SFR)",4
"817","267809","1995","SFR CONST(SFR)",4
"818","267809","2000","SFR CONST(SFR)",4
"819","267809","2005","SFR CONST(SFR)",4
"820","762635","1979","SFR CONST(SFR)",4
"821","762635","1998","SFR CONST(SFR)",4
"822","762636","0","PARKING GARAGES",4
"823","762636","1931","SFR CONST(SFR)",4
"824","762636","1934","SFR CONST(SFR)",4
"825","762636","1939","MFR CONST(DUPLEX/TRIPLEX)",4
"826","762636","1941","MFR CONST(DUPLEX/TRIPLEX)",4
"827","762636","1943","SFR CONST(SFR)",4
"828","762636","1955","MFR CONST(DUPLEX/TRIPLEX)",4
"829","762636","1962","SFR CONST(SFR)",4
"830","762636","1964","SFR CONST(SFR)",4
"831","762636","1976","MFR CONST(DUPLEX/TRIPLEX)",4
"832","762636","1992","MFR CONST(GARDENAPT)",4
"833","180286","0","BUSINESS",3
"834","180286","0","UTILITIES",3
"835","180286","1970","SINGLE FAMILY RESIDENTIAL",3
"836","180286","1992","MOBILE HOME",3
"837","180286","1998","CONDOMINIUM (OFFICE)",3
"838","180941","1971","SFR CONST(SFR)",3
"839","181226","1956","SFR CONST(SFR)",3
"840","181399","1961","SFR CONST(SFRS/L)",3
"841","181578","1952","SFR CONST(SFR)",3
"842","181578","1953","SFR CONST(SFR)",3
"843","181578","1958","SFR CONST(SFR)",3
"844","181578","1961","SFR CONST(SFR)",3
"845","182081","1935","SINGLE FAMILY RESIDENTIAL",3
"846","182081","1937","SINGLE FAMILY RESIDENTIAL",3
"847","182081","1942","SINGLE FAMILY RESIDENTIAL",3
"848","182081","1987","SINGLE FAMILY RESIDENTIAL",3
"849","182081","2008","SINGLE FAMILY RESIDENTIAL",3
"850","182101","0","0",3
"851","182101","1940","SFR CONST(SFR)",3
"852","182101","1954","SFR CONST(SFR)",3
"853","182101","1989","MFR CONST(DUPLEX/TRIPLEX)",3
"854","182101","2001","SFR CONST(SFR)",3
"855","182287","0","USE VALUE-USE AS QUAL FOREST",3
"856","182287","1926","RESIDENTIAL - ONE FAMILY UNIT",3
"857","182287","1938","RESIDENTIAL - ONE FAMILY UNIT",3
"858","182287","1940","COMM-GENERAL COMMERCIAL USE",3
"859","182287","1942","RESIDENTIAL - ONE FAMILY UNIT",3
"860","182287","1975","RES - PERSONAL PROP MFG HOME",3
"861","182287","1976","RES - MFG HOME AS REAL PROP",3
"862","182287","1977","RES - MFG HOME AS REAL PROP",3
"863","182287","1980","RES - MFG HOME AS REAL PROP",3
"864","182287","1986","RES - PERSONAL PROP MFG HOME",3
"865","182287","1987","RES - PERSONAL PROP MFG HOME",3
"866","182287","1995","RES - MFG HOME AS REAL PROP",3
"867","182287","1996","RESIDENTIAL - TWO FAMILY UNITS",3
"868","182287","1997","COMM-COMMERCIAL W/RES USE",3
"869","182287","1997","COMM-GENERAL COMMERCIAL USE",3
"870","182287","2000","RES - PERSONAL PROP MFG HOME",3
"871","182287","2001","COMM-GENERAL COMMERCIAL USE",3
"872","182408","0","FORESTRY & RELATED",3
"873","182408","0","RADIO/PHONE/TV/COMM",3
"874","182408","0","UTILITIES",3
"875","182408","1942","SINGLE FAMILY RESIDENTIAL",3
"876","182408","1955","SINGLE FAMILY RESIDENTIAL",3
"877","182408","1971","MOBILE HOME",3
"878","182408","1972","MOBILE HOME",3
"879","182408","1981","MOBILE HOME",3
"880","182408","1982","MOBILE HOME",3
"881","182408","1986","MOBILE HOME",3
"882","182408","1988","OFFICE WAREHOUSE",3
"883","182408","1993","MOBILE HOME",3
"884","182408","1995","MOBILE HOME",3
"885","182408","1996","MOBILE HOME",3
"886","182408","1999","MOBILE HOME",3
"887","182418","0","CEMETERY",3
"888","182418","1974","SINGLE FAMILY RESIDENTIAL",3
"889","182418","1977","SINGLE FAMILY RESIDENTIAL",3
"890","182418","1982","SINGLE FAMILY RESIDENTIAL",3
"891","182418","1984","SINGLE FAMILY RESIDENTIAL",3
"892","182418","1991","SINGLE FAMILY RESIDENTIAL",3
"893","182418","1993","SINGLE FAMILY RESIDENTIAL",3
"894","182418","1994","SINGLE FAMILY RESIDENTIAL",3
"895","182683","1967","SFR CONST(SFR)",3
"896","182683","1990","SFR CONST(SFR)",3
"897","182683","2013","SFR CONST(SFR)",3
"898","183052","0","OTHER TRANS, COM & UTIL",3
"899","183052","0","PARKS",3
"900","183052","1957","SINGLE FAMILY RESIDENTIAL",3
"901","183052","1964","SINGLE FAMILY RESIDENTIAL",3
"902","183052","1977","SINGLE FAMILY RESIDENTIAL",3
"903","183052","1981","MOBILE HOME",3
"904","183052","1993","MOBILE HOME",3
"905","183052","1994","MOBILE HOME",3
"906","183052","2008","MOBILE HOME",3
"907","183256","1925","SINGLE FAMILY RESIDENTIAL",3
"908","183256","1951","SINGLE FAMILY RESIDENTIAL",3
"909","183256","1955","SINGLE FAMILY RESIDENTIAL",3
"910","183256","1956","SINGLE FAMILY RESIDENTIAL",3
"911","183256","1971","MOBILE HOME",3
"912","183256","1991","MOBILE HOME",3
"913","184182","0","AUTO PARKING",3
"914","184182","0","RECREATIONAL (PRIVATE)",3
"915","184182","1953","SINGLE FAMILY RESIDENTIAL",3
"916","184182","1955","SINGLE FAMILY RESIDENTIAL",3
"917","184182","1956","SINGLE FAMILY RESIDENTIAL",3
"918","184182","1965","SINGLE FAMILY RESIDENTIAL",3
"919","184182","1971","2 FAMILY RES",3
"920","184182","1985","SINGLE FAMILY RESIDENTIAL",3
"921","184182","2002","APARTMENTS",3
"922","210150","0","0",3
"923","210150","1975","SFR CONST(SFR)",3
"924","210150","1985","SFR CONST(SFR)",3
"925","262965","2007","SFR CONST(PATIOHM)",3
"926","262965","2012","SFR CONST(SFR)",3
"927","267139","1950","SFR CONST(SFR)",3
"928","267139","1951","SFR CONST(SFR)",3
"929","267139","1966","SFR CONST(SFR)",3
"930","267809","1990","SFR CONST(SFR)",3
"931","267809","1992","SFR CONST(SFR)",3
"932","267809","1996","SFR CONST(SFR)",3
"933","267809","2002","SFR CONST(SFR)",3
"934","267809","2015","SFR CONST(SFR)",3
"935","762635","1980","SFR CONST(SFR)",3
"936","762635","1993","SFR CONST(SFR)",3
"937","762636","0","0",3
"938","762636","0","SINGLE FAMILY RESIDENTIAL",3
"939","762636","1915","MFR CONST(DUPLEX/TRIPLEX)",3
"940","762636","1921","SFR CONST(SFR)",3
"941","762636","1923","MFR CONST(DUPLEX/TRIPLEX)",3
"942","762636","1923","SFR CONST(SFR)",3
"943","762636","1926","SFR CONST(SFR)",3
"944","762636","1932","SFR CONST(SFR)",3
"945","762636","1938","MFR CONST(DUPLEX/TRIPLEX)",3
"946","762636","1940","MFR CONST(DUPLEX/TRIPLEX)",3
"947","762636","1942","SFR CONST(SFR)",3
"948","762636","1944","SFR CONST(SFR)",3
"949","762636","1948","MFR CONST(DUPLEX/TRIPLEX)",3
"950","762636","1953","MFR CONST(DUPLEX/TRIPLEX)",3
"951","762636","1956","SFR CONST(SFR)",3
"952","762636","1963","SFR CONST(SFR)",3
"953","762636","1968","MFR CONST(GARDENAPT)",3
"954","180286","0","CEMETERY",2
"955","180286","0","CONDOMINIUM COMMON AREA",2
"956","180286","1950","SINGLE FAMILY RESIDENTIAL",2
"957","180286","1954","SINGLE FAMILY RESIDENTIAL",2
"958","180286","1955","SINGLE FAMILY RESIDENTIAL",2
"959","180286","1961","SINGLE FAMILY RESIDENTIAL",2
"960","180286","1983","MOBILE HOME",2
"961","180286","1986","RETAIL, SINGLE OCCUPANCY",2
"962","180286","1990","OFFICE WAREHOUSE",2
"963","180286","1991","MOBILE HOME",2
"964","180286","1994","MOBILE HOME",2
"965","180286","1998","MEDICAL OFFICE",2
"966","180286","1999","CONDOMINIUM (OFFICE)",2
"967","180286","2001","OFFICE BUILDING LOW RISE < 5",2
"968","180286","2006","CONDOMINIUM (RESIDENTIAL)",2
"969","180286","2006","MOBILE HOME",2
"970","180286","2007","CONDOMINIUM (RESIDENTIAL)",2
"971","180286","2008","MEDICAL OFFICE",2
"972","180286","2014","APARTMENT, GARDEN",2
"973","180317","2009","SFR CONST(SFR)",2
"974","180317","2016","SFR CONST(SFR)",2
"975","180924","1954","SFR CONST(SFR)",2
"976","180924","1964","SFR CONST(SFR)",2
"977","180941","1956","SFR CONST(SFR)",2
"978","180941","1960","SFR CONST(SFR)",2
"979","180941","1965","SFR CONST(SFR)",2
"980","180941","1977","SFR CONST(SFR)",2
"981","181226","1963","SFR CONST(SFRS/L)",2
"982","181226","1964","SFR CONST(SFRS/L)",2
"983","181226","1973","SFR CONST(SFR)",2
"984","181226","1993","SFR CONST(SFR)",2
"985","181399","1957","SFR CONST(SFRS/L)",2
"986","181399","1966","SFR CONST(SFR)",2
"987","181399","1968","SFR CONST(SFR)",2
"988","181399","1971","SFR CONST(SFR)",2
"989","181578","1965","SFR CONST(SFR)",2
"990","182081","0","EATING PLACE-CONSUMPTION",2
"991","182081","0","WHOLESALE WAREHOUSE",2
"992","182081","1916","WAREHOUSE STORAGE",2
"993","182081","1929","SINGLE FAMILY RESIDENTIAL",2
"994","182081","1946","SINGLE FAMILY RESIDENTIAL",2
"995","182081","1948","SINGLE FAMILY RESIDENTIAL",2
"996","182081","1951","SINGLE FAMILY RESIDENTIAL",2
"997","182081","1956","SINGLE FAMILY RESIDENTIAL",2
"998","182081","1964","SINGLE FAMILY RESIDENTIAL",2
"999","182081","1969","OFFICE WAREHOUSE",2
"1000","182081","1980","SINGLE FAMILY RESIDENTIAL",2
"1001","182081","1984","MOBILE HOME",2
"1002","182081","1992","SINGLE FAMILY RESIDENTIAL",2
"1003","182081","1999","OFFICE WAREHOUSE",2
"1004","182081","2006","SINGLE FAMILY RESIDENTIAL",2
"1005","182101","1941","SFR CONST(SFR)",2
"1006","182101","1977","SFR CONST(SFR)",2
"1007","182101","1982","SFR CONST(SFR)",2
"1008","182287","0","0",2
"1009","182287","0","COMM-COMMERCIAL W/RES USE",2
