"","RegionID","YearBuilt","LU_desc","CountStructures"
"2911","189694","1935","RESIDENTIAL",5
"2912","189694","1953","RESIDENTIAL",5
"2913","189694","1958","RESIDENTIAL",5
"2914","189694","1968","RESIDENTIAL",5
"2915","189694","1986","RESIDENTIAL",5
"2916","189694","1988","RESIDENTIAL",5
"2917","189694","2000","RESIDENTIAL",5
"2918","189694","2003","RESIDENTIAL",5
"2919","189694","2005","CONDOMINIUM",5
"2920","189838","1942","RESIDENTIAL",5
"2921","189838","1962","RESIDENTIAL",5
"2922","189838","1969","RESIDENTIAL",5
"2923","189838","1972","RESIDENTIAL",5
"2924","189838","2001","RESIDENTIAL",5
"2925","189838","2013","RESIDENTIAL",5
"2926","18995","1919","RESIDENTIAL",5
"2927","18995","1945","RESIDENTIAL",5
"2928","18995","1950","COMMERCIAL",5
"2929","18995","1965","RESIDENTIAL",5
"2930","18995","1971","RESIDENTIAL",5
"2931","18995","1974","RESIDENTIAL",5
"2932","18995","1976","RESIDENTIAL",5
"2933","18995","2001","RESIDENTIAL",5
"2934","18995","2005","RESIDENTIAL",5
"2935","18995","2007","RESIDENTIAL",5
"2936","190055","0","PUBLIC SCHOOL PROPERTY",5
"2937","190205","1970","PRESUMED RESIDENTIAL",5
"2938","190205","1995","RESIDENTIAL",5
"2939","190233","0","OTHER SCHOOL PROPERTY",5
"2940","190233","1960","RESIDENTIAL",5
"2941","190233","1963","RESIDENTIAL",5
"2942","190233","1964","RESIDENTIAL",5
"2943","190233","1987","RESIDENTIAL",5
"2944","190233","1991","CONDOMINIUM",5
"2945","190278","1925","RESIDENTIAL",5
"2946","190278","1940","RESIDENTIAL",5
"2947","190278","1945","RESIDENTIAL",5
"2948","190278","1984","CONDOMINIUM",5
"2949","190278","1999","RESIDENTIAL",5
"2950","190278","2000","RESIDENTIAL",5
"2951","192024","1935","RESIDENTIAL",5
"2952","20428","0","COMMERCIAL",5
"2953","20428","1905","RESIDENTIAL",5
"2954","20428","1907","RESIDENTIAL",5
"2955","20428","1923","RESIDENTIAL",5
"2956","20428","1941","RESIDENTIAL",5
"2957","20428","1954","RESIDENTIAL",5
"2958","20428","1967","RESIDENTIAL",5
"2959","20428","1972","RESIDENTIAL",5
"2960","20428","1976","RESIDENTIAL",5
"2961","20428","2007","RESIDENTIAL",5
"2962","21156","0","OTHER EXEMPT",5
"2963","21156","1942","RESIDENTIAL",5
"2964","21156","1976","RESIDENTIAL",5
"2965","21156","1986","CONDOMINIUM",5
"2966","21500","1860","RESIDENTIAL",5
"2967","21500","1920","FARM (REGULAR) - RURAL RESIDENCE",5
"2968","21500","2008","RESIDENTIAL",5
"2969","22667","0","CHURCH & CHARITABLE PROPERTY",5
"2970","22667","1900","RESIDENTIAL",5
"2971","22667","1925","RESIDENTIAL",5
"2972","22667","1932","RESIDENTIAL",5
"2973","22667","1956","RESIDENTIAL",5
"2974","22667","1972","RESIDENTIAL",5
"2975","245503","0","PUBLIC PROPERTY",5
"2976","245503","1941","RESIDENTIAL",5
"2977","245503","1956","RESIDENTIAL",5
"2978","245503","1984","RESIDENTIAL",5
"2979","245503","1999","RESIDENTIAL",5
"2980","245503","2006","RESIDENTIAL",5
"2981","264176","1925","RESIDENTIAL",5
"2982","26460","0","PUBLIC SCHOOL PROPERTY",5
"2983","264863","1913","RESIDENTIAL",5
"2984","272945","0","PUBLIC SCHOOL PROPERTY",5
"2985","272945","1885","COMMERCIAL",5
"2986","272945","1909","RESIDENTIAL",5
"2987","272945","1910","OTHER EXEMPT",5
"2988","272945","2000","RESIDENTIAL",5
"2989","273483","0","OTHER SCHOOL PROPERTY",5
"2990","273483","1842","RESIDENTIAL",5
"2991","273483","1845","RESIDENTIAL",5
"2992","273483","1852","COMMERCIAL",5
"2993","273483","1853","RESIDENTIAL",5
"2994","273483","1872","RESIDENTIAL",5
"2995","273483","1878","COMMERCIAL",5
"2996","273483","1880","APARTMENT",5
"2997","273483","1883","RESIDENTIAL",5
"2998","273483","1885","COMMERCIAL",5
"2999","273483","1890","APARTMENT",5
"3000","273483","1920","CONDOMINIUM/NEW CONSTRUCTION",5
"3001","273483","1980","RESIDENTIAL",5
"3002","273483","2006","CONDOMINIUM",5
"3003","273483","2014","CONDOMINIUM",5
"3004","273910","1990","CONDOMINIUM",5
"3005","274157","0","COMMERCIAL-SERVICE STATION",5
"3006","274157","1895","COMMERCIAL",5
"3007","274157","1913","APARTMENT",5
"3008","274157","1924","COMMERCIAL",5
"3009","274157","1966","RESIDENTIAL",5
"3010","274157","1968","RESIDENTIAL",5
"3011","274157","1969","RESIDENTIAL",5
"3012","274157","2013","RESIDENTIAL",5
"3013","274302","0","OTHER EXEMPT",5
"3014","274464","1892","RESIDENTIAL",5
"3015","274464","1909","RESIDENTIAL",5
"3016","274464","1912","RESIDENTIAL",5
"3017","274464","1930","CONDOMINIUM",5
"3018","274464","2007","CONDOMINIUM",5
"3019","275707","1850","RESIDENTIAL",5
"3020","275707","1897","RESIDENTIAL",5
"3021","275707","1906","CONDOMINIUM",5
"3022","275707","1913","RESIDENTIAL",5
"3023","275707","1929","RESIDENTIAL",5
"3024","275707","1993","RESIDENTIAL",5
"3025","275730","1900","RESIDENTIAL",5
"3026","275730","2001","RESIDENTIAL",5
"3027","275833","1898","RESIDENTIAL",5
"3028","275833","1920","CHURCH & CHARITABLE PROPERTY",5
"3029","275833","1992","RESIDENTIAL",5
"3030","275941","0","INDUSTRIAL",5
"3031","275941","1908","RESIDENTIAL",5
"3032","275941","1930","COMMERCIAL",5
"3033","275941","1948","RESIDENTIAL",5
"3034","276619","0","COMMERCIAL/NEW CONSTRUCTION",5
"3035","276619","1887","RESIDENTIAL",5
"3036","276619","1890","RESIDENTIAL",5
"3037","276619","1892","RESIDENTIAL",5
"3038","276619","1920","CHURCH & CHARITABLE PROPERTY",5
"3039","276619","1994","RESIDENTIAL",5
"3040","276619","2010","RESIDENTIAL",5
"3041","276653","1887","RESIDENTIAL",5
"3042","276653","1892","RESIDENTIAL",5
"3043","276653","1914","CONDOMINIUM",5
"3044","276653","1926","RESIDENTIAL",5
"3045","276653","1959","RESIDENTIAL",5
"3046","276653","1964","RESIDENTIAL",5
"3047","276653","1987","RESIDENTIAL",5
"3048","276653","1990","RESIDENTIAL",5
"3049","29210","0","OTHER EXEMPT",5
"3050","29210","1874","RESIDENTIAL",5
"3051","29210","1889","TOWNHOUSE/CONDO",5
"3052","29210","1893","RESIDENTIAL",5
"3053","29210","1894","RESIDENTIAL",5
"3054","29210","1930","MULTI FAMILY",5
"3055","29210","1935","RESIDENTIAL",5
"3056","29210","1948","RESIDENTIAL",5
"3057","29210","1984","RESIDENTIAL",5
"3058","29210","2002","RESIDENTIAL",5
"3059","29210","2008","CONDOMINIUM",5
"3060","29210","2011","CONDOMINIUM",5
"3061","29748","1917","RESIDENTIAL",5
"3062","29748","1923","RESIDENTIAL",5
"3063","29748","1926","COMMERCIAL",5
"3064","29748","1928","COMMERCIAL",5
"3065","29748","1940","COMMERCIAL",5
"3066","29748","1969","RESIDENTIAL",5
"3067","29748","1987","COMMERCIAL-OFFICES",5
"3068","29748","2001","RESIDENTIAL",5
"3069","29748","2003","RESIDENTIAL",5
"3070","29748","2008","RESIDENTIAL",5
"3071","29748","2011","RESIDENTIAL",5
"3072","29804","0","FARM (QUALIFIED)",5
"3073","29804","1945","RESIDENTIAL",5
"3074","29804","1961","PRESUMED RESIDENTIAL",5
"3075","29812","1904","RESIDENTIAL",5
"3076","29812","1923","RESIDENTIAL",5
"3077","29812","1981","RESIDENTIAL",5
"3078","29812","1998","RESIDENTIAL",5
"3079","29812","2004","RESIDENTIAL",5
"3080","29812","2005","RESIDENTIAL",5
"3081","30215","1932","RESIDENTIAL",5
"3082","30215","1955","RESIDENTIAL",5
"3083","32508","2005","RESIDENTIAL",5
"3084","32508","2011","RESIDENTIAL",5
"3085","33500","1895","RESIDENTIAL",5
"3086","33500","1896","RESIDENTIAL",5
"3087","33500","1925","RESIDENTIAL",5
"3088","33500","1941","RESIDENTIAL",5
"3089","33500","1947","RESIDENTIAL",5
"3090","33500","1968","RESIDENTIAL",5
"3091","34896","1915","CONDOMINIUM",5
"3092","34896","1947","RESIDENTIAL",5
"3093","396169","1972","PRESUMED RESIDENTIAL",5
"3094","396668","1930","RESIDENTIAL",5
"3095","396668","1935","RESIDENTIAL",5
"3096","396668","1978","RESIDENTIAL",5
"3097","415711","2008","RESIDENTIAL",5
"3098","42217","0","PUBLIC SCHOOL PROPERTY",5
"3099","42217","1924","RESIDENTIAL",5
"3100","42217","1926","RESIDENTIAL",5
"3101","42217","1933","MULTI FAMILY",5
"3102","42217","1944","RESIDENTIAL",5
"3103","42217","1948","RESIDENTIAL",5
"3104","42217","1955","RESIDENTIAL",5
"3105","42217","1959","RESIDENTIAL",5
"3106","42217","1960","RESIDENTIAL",5
"3107","42217","1966","RESIDENTIAL",5
"3108","42217","1980","RESIDENTIAL",5
"3109","42217","1982","RESIDENTIAL",5
"3110","42217","1984","RESIDENTIAL",5
"3111","42217","1987","RESIDENTIAL",5
"3112","42217","1995","RESIDENTIAL",5
"3113","42217","1996","RESIDENTIAL",5
"3114","42217","2004","RESIDENTIAL",5
"3115","42217","2015","RESIDENTIAL",5
"3116","43998","1910","RESIDENTIAL",5
"3117","43998","1940","COMMERCIAL",5
"3118","43998","1971","RESIDENTIAL",5
"3119","43998","1976","RESIDENTIAL",5
"3120","43998","1980","RESIDENTIAL",5
"3121","43998","1991","CONDOMINIUM",5
"3122","43998","1999","RESIDENTIAL",5
"3123","43998","2004","RESIDENTIAL",5
"3124","43998","2007","RESIDENTIAL",5
"3125","43998","2013","RESIDENTIAL",5
"3126","4748","1881","RESIDENTIAL",5
"3127","4748","1912","RESIDENTIAL",5
"3128","4748","1914","RESIDENTIAL",5
"3129","4748","1931","RESIDENTIAL",5
"3130","4748","1938","RESIDENTIAL",5
"3131","4748","1939","RESIDENTIAL",5
"3132","4748","1972","RESIDENTIAL",5
"3133","4748","1976","RESIDENTIAL",5
"3134","4748","1983","RESIDENTIAL-TOWNHOUSE",5
"3135","4748","1984","RESIDENTIAL",5
"3136","4748","1985","RESIDENTIAL",5
"3137","49669","1946","RESIDENTIAL",5
"3138","49669","1952","RESIDENTIAL",5
"3139","49669","1954","RESIDENTIAL",5
"3140","49669","1971","RESIDENTIAL",5
"3141","49669","1990","RESIDENTIAL",5
"3142","49669","1994","RESIDENTIAL",5
"3143","49669","1995","RESIDENTIAL",5
"3144","49669","1996","RESIDENTIAL",5
"3145","49669","1998","RESIDENTIAL",5
"3146","49669","1999","RESIDENTIAL",5
"3147","49669","2002","RESIDENTIAL",5
"3148","49669","2012","RESIDENTIAL",5
"3149","49764","1931","RESIDENTIAL",5
"3150","49764","1955","RESIDENTIAL",5
"3151","49764","1977","RESIDENTIAL",5
"3152","49764","1978","RESIDENTIAL",5
"3153","49764","1984","RESIDENTIAL",5
"3154","49764","1992","RESIDENTIAL",5
"3155","49764","2008","RESIDENTIAL",5
"3156","51722","1899","RESIDENTIAL",5
"3157","51722","1922","RESIDENTIAL",5
"3158","51722","1935","RESIDENTIAL",5
"3159","55451","0","CHURCH & CHARITABLE PROPERTY",5
"3160","55451","1920","RESIDENTIAL",5
"3161","55451","1924","RESIDENTIAL",5
"3162","55451","1935","RESIDENTIAL",5
"3163","55451","1953","RESIDENTIAL",5
"3164","55451","1971","RESIDENTIAL",5
"3165","55451","1975","CONDOMINIUM",5
"3166","55451","2001","RESIDENTIAL",5
"3167","738091","0","PUBLIC PROPERTY",5
"3168","738091","1975","RESIDENTIAL",5
"3169","738091","1982","RESIDENTIAL",5
"3170","738091","1995","RESIDENTIAL",5
"3171","738091","2004","RESIDENTIAL",5
"3172","738091","2014","RESIDENTIAL",5
"3173","760928","1955","RESIDENTIAL",5
"3174","760928","2008","RESIDENTIAL",5
"3175","762010","0","RESIDENTIAL",5
"3176","762010","1916","RESIDENTIAL",5
"3177","762011","1936","CONDOMINIUM/NEW CONSTRUCTION",5
"3178","763342","1894","RESIDENTIAL",5
"3179","763342","1916","RESIDENTIAL",5
"3180","763342","1932","RESIDENTIAL",5
"3181","763342","1947","RESIDENTIAL",5
"3182","763342","1950","RESIDENTIAL",5
"3183","763342","1954","RESIDENTIAL",5
"3184","763342","1969","RESIDENTIAL",5
"3185","763342","1970","RESIDENTIAL",5
"3186","763343","1910","RESIDENTIAL",5
"3187","763343","1962","RESIDENTIAL",5
"3188","763344","1910","RESIDENTIAL",5
"3189","763344","1940","RESIDENTIAL",5
"3190","763344","1950","RESIDENTIAL",5
"3191","763344","1959","RESIDENTIAL",5
"3192","763344","1960","RESIDENTIAL",5
"3193","763344","1970","RESIDENTIAL",5
"3194","763344","2000","RESIDENTIAL",5
"3195","764248","0","OTHER EXEMPT",5
"3196","764251","2006","RESIDENTIAL",5
"3197","764254","1867","RESIDENTIAL",5
"3198","764254","1893","RESIDENTIAL",5
"3199","764254","1912","RESIDENTIAL",5
"3200","764254","2000","CONDOMINIUM",5
"3201","764254","2005","RESIDENTIAL",5
"3202","153287","2006","RESIDENTIAL",4
"3203","16521","1916","RESIDENTIAL",4
"3204","16521","1919","RESIDENTIAL",4
"3205","16521","1939","RESIDENTIAL",4
"3206","16521","1945","COMMERCIAL",4
"3207","16521","1946","RESIDENTIAL",4
"3208","16521","1990","RESIDENTIAL",4
"3209","16521","2000","PUBLIC PROPERTY",4
"3210","16927","0","PUBLIC SCHOOL PROPERTY",4
"3211","16927","1926","RESIDENTIAL",4
"3212","16927","1932","RESIDENTIAL",4
"3213","16927","1955","COMMERCIAL",4
"3214","16927","1970","PRESUMED RESIDENTIAL",4
"3215","182086","0","PRESUMED RESIDENTIAL",4
"3216","182086","1952","RESIDENTIAL",4
"3217","188215","0","COMMERCIAL",4
"3218","188215","1967","INDUSTRIAL",4
"3219","188215","1969","INDUSTRIAL",4
"3220","188261","1997","RESIDENTIAL",4
"3221","188261","2014","RESIDENTIAL",4
"3222","188261","2015","RESIDENTIAL",4
"3223","188262","1934","RESIDENTIAL",4
"3224","188262","1952","RESIDENTIAL",4
"3225","188262","1965","CONDOMINIUM",4
"3226","188262","1968","RESIDENTIAL",4
"3227","188262","1987","RESIDENTIAL",4
"3228","188262","1993","RESIDENTIAL",4
"3229","188262","2002","RESIDENTIAL",4
"3230","188262","2005","CONDOMINIUM",4
"3231","188262","2006","CONDOMINIUM",4
"3232","188262","2013","RESIDENTIAL",4
"3233","188264","1935","RESIDENTIAL",4
"3234","188264","1946","RESIDENTIAL",4
"3235","188264","1950","CONDOMINIUM",4
"3236","188264","1970","CONDOMINIUM",4
"3237","188264","1978","RESIDENTIAL",4
"3238","188264","1990","RESIDENTIAL",4
"3239","188264","2006","RESIDENTIAL",4
"3240","188264","2015","RESIDENTIAL",4
"3241","188265","1902","CONDOMINIUM",4
"3242","188265","1915","RESIDENTIAL",4
"3243","188265","1949","RESIDENTIAL",4
"3244","188265","1963","CONDOMINIUM",4
"3245","188265","1971","RESIDENTIAL",4
"3246","188265","1979","RESIDENTIAL",4
"3247","188265","1983","RESIDENTIAL",4
"3248","188265","1998","RESIDENTIAL",4
"3249","188265","2005","RESIDENTIAL",4
"3250","188385","0","COMMERCIAL",4
"3251","188385","1958","RESIDENTIAL",4
"3252","188385","1964","RESIDENTIAL",4
"3253","188385","1968","RESIDENTIAL",4
"3254","188385","1995","RESIDENTIAL",4
"3255","188385","2005","RESIDENTIAL",4
"3256","188830","0","RESIDENTIAL",4
"3257","188830","1930","COMMERCIAL",4
"3258","188830","1935","RESIDENTIAL",4
"3259","188830","1941","RESIDENTIAL",4
"3260","188830","1956","PRESUMED RESIDENTIAL",4
"3261","188830","1958","COMMERCIAL",4
"3262","188830","1970","COMMERCIAL",4
"3263","188830","1972","RESIDENTIAL",4
"3264","188830","1994","RESIDENTIAL",4
"3265","188830","1998","RESIDENTIAL",4
"3266","189019","0","COMMERCIAL-SERVICE STATION",4
"3267","189019","1865","RESIDENTIAL",4
"3268","189019","1867","RESIDENTIAL",4
"3269","189019","1875","RESIDENTIAL",4
"3270","189019","1880","COMMERCIAL",4
"3271","189019","1890","COMMERCIAL",4
"3272","189019","1903","RESIDENTIAL",4
"3273","189019","1906","COMMERCIAL",4
"3274","189019","1907","APARTMENT",4
"3275","189019","1914","COMMERCIAL",4
"3276","189019","1922","COMMERCIAL",4
"3277","189019","1925","OTHER EXEMPT",4
"3278","189019","1926","APARTMENT",4
"3279","189019","1926","CONDOMINIUM",4
"3280","189019","1927","COMMERCIAL",4
"3281","189019","1934","RESIDENTIAL",4
"3282","189019","1985","RESIDENTIAL",4
"3283","189019","1986","RESIDENTIAL",4
"3284","189019","1999","RESIDENTIAL",4
"3285","189019","2007","CONDOMINIUM",4
"3286","189093","1946","RESIDENTIAL",4
"3287","189093","1947","RESIDENTIAL",4
"3288","189093","1952","RESIDENTIAL",4
"3289","189093","1953","RESIDENTIAL",4
"3290","189093","1955","CONDOMINIUM",4
"3291","189093","1958","RESIDENTIAL",4
"3292","189093","1962","RESIDENTIAL",4
"3293","189093","1964","RESIDENTIAL",4
"3294","189093","1986","RESIDENTIAL",4
"3295","189093","2005","RESIDENTIAL",4
"3296","189093","2008","RESIDENTIAL",4
"3297","189158","0","INDUSTRIAL",4
"3298","189158","1962","RESIDENTIAL",4
"3299","189158","1990","PRESUMED RESIDENTIAL",4
"3300","189158","1993","PRESUMED RESIDENTIAL",4
"3301","189654","1900","INDUSTRIAL",4
"3302","189654","1910","CONDOMINIUM",4
"3303","189654","1926","RESIDENTIAL",4
"3304","189654","1940","COMMERCIAL",4
"3305","189654","1940","INDUSTRIAL",4
"3306","189654","1959","RESIDENTIAL",4
"3307","189654","1988","RESIDENTIAL",4
"3308","189654","2001","RESIDENTIAL",4
"3309","189654","2004","RESIDENTIAL",4
"3310","189694","1947","RESIDENTIAL",4
"3311","189694","1949","RESIDENTIAL",4
"3312","189694","1978","RESIDENTIAL",4
"3313","189694","1985","RESIDENTIAL",4
"3314","189694","1990","RESIDENTIAL",4
"3315","189694","1993","RESIDENTIAL",4
"3316","189694","1999","RESIDENTIAL",4
"3317","189694","2009","RESIDENTIAL",4
"3318","189694","2011","RESIDENTIAL",4
"3319","189694","2012","RESIDENTIAL",4
"3320","189694","2013","RESIDENTIAL",4
"3321","189838","0","COMMERCIAL",4
"3322","189838","1930","RESIDENTIAL",4
"3323","189838","1935","RESIDENTIAL",4
"3324","189838","1939","RESIDENTIAL",4
"3325","189838","1941","RESIDENTIAL",4
"3326","189838","1947","RESIDENTIAL",4
"3327","189838","1956","RESIDENTIAL",4
"3328","189838","1981","RESIDENTIAL",4
"3329","189838","1986","RESIDENTIAL",4
"3330","189838","1993","RESIDENTIAL",4
"3331","189838","1994","RESIDENTIAL",4
"3332","189838","1996","RESIDENTIAL",4
"3333","189838","1997","RESIDENTIAL",4
"3334","189838","2004","RESIDENTIAL",4
"3335","189838","2008","RESIDENTIAL",4
"3336","18995","1921","RESIDENTIAL",4
"3337","18995","1927","RESIDENTIAL",4
"3338","18995","1930","RESIDENTIAL",4
"3339","18995","1936","RESIDENTIAL",4
"3340","18995","1937","RESIDENTIAL",4
"3341","18995","1947","RESIDENTIAL",4
"3342","18995","1950","RESIDENTIAL",4
"3343","18995","1952","RESIDENTIAL",4
"3344","18995","1964","RESIDENTIAL",4
"3345","18995","1970","RESIDENTIAL",4
"3346","18995","1981","RESIDENTIAL",4
"3347","18995","1987","RESIDENTIAL",4
"3348","18995","1992","RESIDENTIAL",4
"3349","18995","1998","RESIDENTIAL",4
"3350","18995","2000","COMMERCIAL",4
"3351","18995","2002","RESIDENTIAL",4
"3352","18995","2014","RESIDENTIAL",4
"3353","190055","2009","RESIDENTIAL",4
"3354","190205","1994","RESIDENTIAL",4
"3355","190233","1953","RESIDENTIAL",4
"3356","190233","1956","RESIDENTIAL",4
"3357","190233","1959","RESIDENTIAL",4
"3358","190233","1961","RESIDENTIAL",4
"3359","190233","1962","RESIDENTIAL",4
"3360","190233","1965","RESIDENTIAL",4
"3361","190233","1966","RESIDENTIAL",4
"3362","190233","1967","RESIDENTIAL",4
"3363","190233","1971","RESIDENTIAL",4
"3364","190233","1973","RESIDENTIAL",4
"3365","190233","1989","CONDOMINIUM",4
"3366","190233","1989","RESIDENTIAL",4
"3367","190278","1924","RESIDENTIAL",4
"3368","190278","1930","RESIDENTIAL",4
"3369","190278","1965","RESIDENTIAL",4
"3370","190278","1968","RESIDENTIAL",4
"3371","190278","1985","RESIDENTIAL",4
"3372","190278","1986","RESIDENTIAL",4
"3373","190278","2007","RESIDENTIAL",4
"3374","190278","2010","RESIDENTIAL",4
"3375","192024","1890","RESIDENTIAL",4
"3376","192024","1895","RESIDENTIAL",4
"3377","192024","1904","RESIDENTIAL",4
"3378","192024","1914","RESIDENTIAL",4
"3379","192024","1915","RESIDENTIAL",4
"3380","192024","1939","RESIDENTIAL",4
"3381","20428","1882","RESIDENTIAL",4
"3382","20428","1886","RESIDENTIAL",4
"3383","20428","1900","RESIDENTIAL",4
"3384","20428","1915","PUBLIC PROPERTY",4
"3385","20428","1924","RESIDENTIAL",4
"3386","20428","1931","RESIDENTIAL",4
"3387","20428","1994","RESIDENTIAL",4
"3388","21156","0","COMMERCIAL CONDO - RETAIL",4
"3389","21156","1850","RESIDENTIAL",4
"3390","21156","1949","RESIDENTIAL",4
"3391","21500","1925","RESIDENTIAL",4
"3392","21500","1930","RESIDENTIAL",4
"3393","21500","1959","RESIDENTIAL",4
"3394","21500","1968","RESIDENTIAL",4
"3395","21500","1974","RESIDENTIAL",4
"3396","21500","1979","RESIDENTIAL",4
"3397","21500","1984","RESIDENTIAL",4
"3398","21500","1987","RESIDENTIAL",4
"3399","21500","1993","RESIDENTIAL",4
"3400","22667","0","APARTMENT",4
"3401","22667","1910","RESIDENTIAL",4
"3402","22667","1913","RESIDENTIAL",4
"3403","22667","1924","RESIDENTIAL",4
"3404","22667","1934","RESIDENTIAL",4
"3405","22667","1943","RESIDENTIAL",4
"3406","22667","1945","RESIDENTIAL",4
"3407","22667","1948","RESIDENTIAL",4
"3408","245503","0","COMMERCIAL",4
"3409","245503","1951","RESIDENTIAL",4
"3410","255246","0","PUBLIC PROPERTY",4
"3411","264863","1930","RESIDENTIAL",4
"3412","264863","1931","RESIDENTIAL",4
"3413","272945","1875","RESIDENTIAL",4
"3414","272945","1895","APARTMENT",4
"3415","272945","1912","COMMERCIAL",4
"3416","272945","1914","RESIDENTIAL",4
"3417","272945","1918","RESIDENTIAL",4
"3418","272945","1996","RESIDENTIAL",4
"3419","272945","1999","RESIDENTIAL",4
"3420","273483","0","RAILROAD CLASS I",4
"3421","273483","1867","CONDOMINIUM",4
"3422","273483","1874","CONDOMINIUM",4
"3423","273483","1875","COMMERCIAL",4
"3424","273483","1878","APARTMENT",4
"3425","273483","1885","CONDOMINIUM",4
"3426","273483","1887","APARTMENT",4
"3427","273483","1905","CONDOMINIUM",4
"3428","273483","1920","CONDOMINIUM",4
"3429","273483","1985","CONDOMINIUM",4
"3430","273483","1985","RESIDENTIAL",4
"3431","273483","1988","CONDOMINIUM",4
"3432","273483","1988","RESIDENTIAL",4
"3433","273483","1996","CHURCH & CHARITABLE PROPERTY",4
"3434","273483","1996","RESIDENTIAL",4
"3435","273483","1998","RESIDENTIAL",4
"3436","273483","2005","RESIDENTIAL",4
"3437","274157","0","INDUSTRIAL CONDO",4
"3438","274157","1850","RESIDENTIAL",4
"3439","274157","1884","RESIDENTIAL",4
"3440","274157","1885","COMMERCIAL",4
"3441","274157","1890","APARTMENT",4
"3442","274157","1904","RESIDENTIAL",4
"3443","274157","1905","APARTMENT",4
"3444","274157","1907","RESIDENTIAL",4
"3445","274157","1908","RESIDENTIAL",4
"3446","274157","1912","COMMERCIAL",4
"3447","274157","1923","COMMERCIAL",4
"3448","274157","1925","APARTMENT",4
"3449","274157","1927","RESIDENTIAL",4
"3450","274157","1930","RESIDENTIAL",4
"3451","274157","1965","RESIDENTIAL",4
"3452","274157","1968","CONDOMINIUM",4
"3453","274157","1989","CONDOMINIUM",4
"3454","274157","1991","RESIDENTIAL",4
"3455","274302","0","COMMERCIAL",4
"3456","274302","0","RAILROAD CLASS I",4
"3457","274313","0","PUBLIC PROPERTY",4
"3458","274464","0","COMMERCIAL/NEW CONSTRUCTION",4
"3459","274464","1877","CHURCH & CHARITABLE PROPERTY",4
"3460","274464","1884","APARTMENT",4
"3461","274464","1885","COMMERCIAL",4
"3462","274464","1890","APARTMENT",4
"3463","274464","1895","COMMERCIAL",4
"3464","274464","1897","RESIDENTIAL",4
"3465","274464","1910","COMMERCIAL",4
"3466","274464","1920","CONDOMINIUM",4
"3467","274464","1987","RESIDENTIAL",4
"3468","274464","1996","RESIDENTIAL",4
"3469","274464","2001","RESIDENTIAL",4
"3470","274464","2003","RESIDENTIAL",4
"3471","274464","2005","CONDOMINIUM",4
"3472","274464","2005","RESIDENTIAL",4
"3473","275707","0","COMMERCIAL/NEW CONSTRUCTION",4
"3474","275707","1868","RESIDENTIAL",4
"3475","275707","1870","APARTMENT",4
"3476","275707","1878","RESIDENTIAL",4
"3477","275707","1880","CONDOMINIUM/NEW CONSTRUCTION",4
"3478","275707","1907","COMMERCIAL",4
"3479","275707","1914","RESIDENTIAL",4
"3480","275707","1924","APARTMENT",4
"3481","275707","1975","RESIDENTIAL",4
"3482","275707","1977","RESIDENTIAL",4
"3483","275707","1992","RESIDENTIAL",4
"3484","275707","2003","CONDOMINIUM",4
"3485","275707","2011","CONDOMINIUM",4
"3486","275707","2012","CONDOMINIUM",4
"3487","275707","2016","RESIDENTIAL/NEW CONSTRUCTION",4
"3488","275730","1863","CONDOMINIUM",4
"3489","275730","2000","OTHER EXEMPT",4
"3490","275730","2001","OTHER EXEMPT",4
"3491","275730","2002","OTHER EXEMPT",4
"3492","275730","2011","CONDOMINIUM",4
"3493","275833","1889","RESIDENTIAL",4
"3494","275833","1903","RESIDENTIAL",4
"3495","275833","1930","COMMERCIAL",4
"3496","275833","1933","RESIDENTIAL",4
"3497","275833","1970","RESIDENTIAL",4
"3498","275833","1996","RESIDENTIAL",4
"3499","275833","2010","RESIDENTIAL",4
"3500","275941","1920","COMMERCIAL",4
"3501","275941","1930","APARTMENT",4
"3502","275941","1955","RESIDENTIAL",4
"3503","275941","1994","RESIDENTIAL",4
"3504","275941","2011","URBAN ENTERPRISE ZONE ABATEMENT",4
"3505","276619","1926","RESIDENTIAL",4
"3506","276619","1999","RESIDENTIAL",4
"3507","276619","2001","RESIDENTIAL",4
"3508","276653","1896","RESIDENTIAL",4
"3509","276653","1906","COMMERCIAL",4
"3510","276653","1907","APARTMENT",4
"3511","276653","1907","COMMERCIAL",4
"3512","276653","1910","COMMERCIAL",4
"3513","276653","1918","RESIDENTIAL",4
"3514","276653","1920","APARTMENT",4
"3515","276653","1922","COMMERCIAL",4
"3516","276653","1925","COMMERCIAL",4
"3517","276653","1930","APARTMENT",4
"3518","276653","1963","RESIDENTIAL",4
"3519","276653","1970","RESIDENTIAL",4
"3520","276653","1977","RESIDENTIAL",4
"3521","29210","0","TOWNHOUSE/CONDO",4
"3522","29210","1869","RESIDENTIAL",4
"3523","29210","1871","TOWNHOUSE/CONDO",4
"3524","29210","1875","RESIDENTIAL",4
"3525","29210","1883","RESIDENTIAL",4
"3526","29210","1888","RESIDENTIAL",4
"3527","29210","1891","RESIDENTIAL",4
"3528","29210","1895","DUPLEX",4
"3529","29210","1897","RESIDENTIAL",4
"3530","29210","1906","RESIDENTIAL",4
"3531","29210","1907","RESIDENTIAL",4
"3532","29210","1910","COMMERCIAL",4
"3533","29210","1914","MULTI FAMILY",4
"3534","29210","1919","MULTI FAMILY",4
